zip_code,cluster,cluster_label
81505,0,Emerging
81506,0,Emerging
81507,0,Emerging
81520,1,Gentrifying
81521,0,Emerging
81523,0,Emerging
81524,0,Emerging
81525,0,Emerging
81526,0,Emerging
81527,0,Emerging
81601,0,Emerging
81611,1,Gentrifying
81615,3,Stable
81620,0,Emerging
81621,3,Stable
81623,3,Stable
81624,0,Emerging
81625,1,Gentrifying
81630,1,Gentrifying
81631,3,Stable
81632,3,Stable
81635,1,Gentrifying
81637,0,Emerging
81639,0,Emerging
81641,1,Gentrifying
81643,0,Emerging
81647,0,Emerging
81648,1,Gentrifying
81650,0,Emerging
81652,0,Emerging
81654,3,Stable
81657,3,Stable
82001,0,Emerging
82007,0,Emerging
82009,0,Emerging
82053,0,Emerging
82054,0,Emerging
82055,3,Stable
82070,0,Emerging
82072,0,Emerging
82082,0,Emerging
82201,1,Gentrifying
82210,1,Gentrifying
82212,1,Gentrifying
82213,1,Gentrifying
82214,1,Gentrifying
82225,2,Declining
82240,1,Gentrifying
82244,1,Gentrifying
82301,1,Gentrifying
82327,1,Gentrifying
82331,0,Emerging
82401,1,Gentrifying
82410,1,Gentrifying
82411,1,Gentrifying
82412,0,Emerging
82414,0,Emerging
82421,1,Gentrifying
82426,1,Gentrifying
82431,1,Gentrifying
82432,3,Stable
82433,1,Gentrifying
82435,0,Emerging
82442,0,Emerging
82443,1,Gentrifying
82501,0,Emerging
82513,0,Emerging
82516,3,Stable
82520,0,Emerging
82523,0,Emerging
82601,0,Emerging
82604,0,Emerging
82609,0,Emerging
82633,1,Gentrifying
82636,0,Emerging
82637,1,Gentrifying
82639,0,Emerging
82649,2,Declining
82701,0,Emerging
82716,2,Declining
82718,2,Declining
82720,3,Stable
82721,0,Emerging
82727,0,Emerging
82729,0,Emerging
82730,0,Emerging
82732,2,Declining
82801,0,Emerging
82832,0,Emerging
82833,1,Gentrifying
82834,0,Emerging
82835,3,Stable
82836,0,Emerging
82838,1,Gentrifying
82839,0,Emerging
82842,0,Emerging
82901,2,Declining
82922,3,Stable
82923,0,Emerging
82930,0,Emerging
82933,0,Emerging
82935,1,Gentrifying
82937,1,Gentrifying
82939,1,Gentrifying
82941,0,Emerging
83001,3,Stable
83014,3,Stable
83025,3,Stable
83101,1,Gentrifying
83113,1,Gentrifying
83115,0,Emerging
83201,0,Emerging
83202,0,Emerging
83204,0,Emerging
83210,1,Gentrifying
83211,0,Emerging
83221,0,Emerging
83226,0,Emerging
83227,3,Stable
83234,0,Emerging
83236,0,Emerging
83237,0,Emerging
83245,0,Emerging
83246,0,Emerging
83250,0,Emerging
83251,0,Emerging
83252,0,Emerging
83254,0,Emerging
83255,0,Emerging
83261,0,Emerging
83263,0,Emerging
83271,0,Emerging
83272,0,Emerging
83274,0,Emerging
83276,1,Gentrifying
83278,3,Stable
83287,0,Emerging
83301,0,Emerging
83311,1,Gentrifying
83313,0,Emerging
83314,1,Gentrifying
83316,0,Emerging
83318,1,Gentrifying
83320,0,Emerging
83323,0,Emerging
83325,1,Gentrifying
83327,0,Emerging
83328,0,Emerging
83330,0,Emerging
83332,0,Emerging
83333,3,Stable
83334,0,Emerging
83335,1,Gentrifying
83336,1,Gentrifying
83338,0,Emerging
83340,3,Stable
83341,0,Emerging
83342,0,Emerging
83344,1,Gentrifying
83346,1,Gentrifying
83347,3,Stable
83349,1,Gentrifying
83350,0,Emerging
83352,0,Emerging
83353,3,Stable
83355,0,Emerging
83401,0,Emerging
83402,0,Emerging
83404,0,Emerging
83406,0,Emerging
83414,3,Stable
83420,3,Stable
83422,0,Emerging
83423,3,Stable
83427,0,Emerging
83428,0,Emerging
83429,0,Emerging
83434,0,Emerging
83440,0,Emerging
83442,0,Emerging
83443,2,Declining
83444,3,Stable
83445,0,Emerging
83448,1,Gentrifying
83449,3,Stable
83451,1,Gentrifying
83452,3,Stable
83455,0,Emerging
83462,0,Emerging
83466,0,Emerging
83467,1,Gentrifying
83501,0,Emerging
83522,0,Emerging
83523,1,Gentrifying
83530,0,Emerging
83535,1,Gentrifying
83536,1,Gentrifying
83537,1,Gentrifying
83539,0,Emerging
83540,0,Emerging
83541,0,Emerging
83543,0,Emerging
83544,0,Emerging
83545,0,Emerging
83546,1,Gentrifying
83549,3,Stable
83553,0,Emerging
83554,0,Emerging
83555,0,Emerging
83605,0,Emerging
83607,0,Emerging
83611,0,Emerging
83612,0,Emerging
83615,3,Stable
83616,0,Emerging
83617,0,Emerging
83619,0,Emerging
83622,0,Emerging
83623,2,Declining
83624,3,Stable
83626,3,Stable
83628,0,Emerging
83629,0,Emerging
83631,0,Emerging
83634,0,Emerging
83637,3,Stable
83638,0,Emerging
83639,0,Emerging
83641,0,Emerging
83642,0,Emerging
83644,0,Emerging
83646,0,Emerging
83647,0,Emerging
83650,0,Emerging
83651,0,Emerging
83654,0,Emerging
83655,0,Emerging
83656,0,Emerging
83660,0,Emerging
83661,0,Emerging
83669,0,Emerging
83670,0,Emerging
83672,1,Gentrifying
83676,0,Emerging
83686,0,Emerging
83687,0,Emerging
83702,0,Emerging
83703,0,Emerging
83704,0,Emerging
83705,0,Emerging
83706,0,Emerging
83709,0,Emerging
83712,3,Stable
83713,0,Emerging
83714,0,Emerging
83716,0,Emerging
83801,0,Emerging
83803,3,Stable
83804,0,Emerging
83805,0,Emerging
83809,3,Stable
83810,0,Emerging
83811,0,Emerging
83813,0,Emerging
83814,3,Stable
83815,0,Emerging
83821,3,Stable
83822,0,Emerging
83823,0,Emerging
83825,3,Stable
83832,0,Emerging
83833,3,Stable
83835,0,Emerging
83836,3,Stable
83837,0,Emerging
83839,0,Emerging
83840,0,Emerging
83841,0,Emerging
83843,0,Emerging
83845,0,Emerging
83847,0,Emerging
83848,3,Stable
83849,0,Emerging
83850,0,Emerging
83851,0,Emerging
83852,2,Declining
83854,0,Emerging
83855,0,Emerging
83856,0,Emerging
83858,0,Emerging
83860,3,Stable
83861,0,Emerging
83864,0,Emerging
83869,0,Emerging
83871,0,Emerging
83873,0,Emerging
83876,0,Emerging
84003,0,Emerging
84004,3,Stable
84005,0,Emerging
84006,0,Emerging
84009,0,Emerging
84010,0,Emerging
84013,0,Emerging
84014,0,Emerging
84015,0,Emerging
84017,0,Emerging
84020,0,Emerging
84021,1,Gentrifying
84025,0,Emerging
84028,0,Emerging
84029,0,Emerging
84032,0,Emerging
84036,0,Emerging
84037,0,Emerging
84040,0,Emerging
84041,0,Emerging
84042,0,Emerging
84043,0,Emerging
84044,0,Emerging
84045,0,Emerging
84047,0,Emerging
84049,0,Emerging
84050,0,Emerging
84054,0,Emerging
84055,3,Stable
84057,0,Emerging
84058,0,Emerging
84059,0,Emerging
84060,3,Stable
84062,0,Emerging
84065,0,Emerging
84066,1,Gentrifying
84067,0,Emerging
84070,0,Emerging
84071,0,Emerging
84074,0,Emerging
84075,0,Emerging
84078,1,Gentrifying
84081,0,Emerging
84084,0,Emerging
84087,0,Emerging
84088,0,Emerging
84092,0,Emerging
84093,0,Emerging
84094,0,Emerging
84095,0,Emerging
84096,0,Emerging
84097,0,Emerging
84098,3,Stable
84101,0,Emerging
84102,0,Emerging
84103,0,Emerging
84104,0,Emerging
84105,0,Emerging
84106,0,Emerging
84107,0,Emerging
84108,0,Emerging
84109,0,Emerging
84111,0,Emerging
84115,0,Emerging
84116,0,Emerging
84117,0,Emerging
84118,0,Emerging
84119,0,Emerging
84120,0,Emerging
84121,0,Emerging
84123,0,Emerging
84124,0,Emerging
84128,0,Emerging
84129,0,Emerging
84302,0,Emerging
84310,3,Stable
84312,0,Emerging
84315,0,Emerging
84317,3,Stable
84318,0,Emerging
84319,1,Gentrifying
84320,0,Emerging
84321,0,Emerging
84325,0,Emerging
84328,3,Stable
84332,0,Emerging
84333,0,Emerging
84335,0,Emerging
84337,0,Emerging
84339,1,Gentrifying
84340,0,Emerging
84341,0,Emerging
84401,0,Emerging
84403,0,Emerging
84404,0,Emerging
84405,0,Emerging
84414,0,Emerging
84501,1,Gentrifying
84511,1,Gentrifying
84526,1,Gentrifying
84532,0,Emerging
84535,0,Emerging
84601,0,Emerging
84604,0,Emerging
84606,0,Emerging
84624,1,Gentrifying
84629,0,Emerging
84631,1,Gentrifying
84635,1,Gentrifying
84637,0,Emerging
84645,0,Emerging
84647,0,Emerging
84648,0,Emerging
84651,0,Emerging
84653,0,Emerging
84654,1,Gentrifying
84655,0,Emerging
84660,0,Emerging
84663,0,Emerging
84664,0,Emerging
84701,0,Emerging
84713,0,Emerging
84719,0,Emerging
84720,0,Emerging
84721,0,Emerging
84722,0,Emerging
84725,0,Emerging
84737,0,Emerging
84738,0,Emerging
84741,0,Emerging
84745,0,Emerging
84746,0,Emerging
84754,1,Gentrifying
84757,0,Emerging
84759,1,Gentrifying
84761,0,Emerging
84762,0,Emerging
84765,0,Emerging
84767,3,Stable
84770,0,Emerging
84774,3,Stable
84779,0,Emerging
84780,0,Emerging
84781,0,Emerging
84782,0,Emerging
84783,0,Emerging
84790,0,Emerging
85003,0,Emerging
85004,0,Emerging
85006,0,Emerging
85007,0,Emerging
85008,0,Emerging
85009,2,Declining
85012,0,Emerging
85013,0,Emerging
85014,0,Emerging
85015,0,Emerging
85016,0,Emerging
85017,0,Emerging
85018,3,Stable
85019,0,Emerging
85020,0,Emerging
85021,0,Emerging
85022,0,Emerging
85023,0,Emerging
85024,0,Emerging
85027,0,Emerging
85028,0,Emerging
85029,0,Emerging
85031,0,Emerging
85032,0,Emerging
85033,0,Emerging
85034,0,Emerging
85035,0,Emerging
85037,0,Emerging
85040,0,Emerging
85041,0,Emerging
85042,0,Emerging
85043,0,Emerging
85044,0,Emerging
85045,0,Emerging
85048,0,Emerging
85050,0,Emerging
85051,0,Emerging
85053,0,Emerging
85054,0,Emerging
85083,0,Emerging
85085,0,Emerging
85086,0,Emerging
85087,0,Emerging
85118,0,Emerging
85119,0,Emerging
85120,0,Emerging
85122,0,Emerging
85123,0,Emerging
85128,0,Emerging
85131,0,Emerging
85132,0,Emerging
85137,2,Declining
85138,0,Emerging
85139,0,Emerging
85140,0,Emerging
85142,0,Emerging
85143,0,Emerging
85145,0,Emerging
85173,2,Declining
85192,2,Declining
85193,0,Emerging
85194,0,Emerging
85201,0,Emerging
85202,0,Emerging
85203,0,Emerging
85204,0,Emerging
85205,0,Emerging
85206,0,Emerging
85207,0,Emerging
85208,0,Emerging
85209,0,Emerging
85210,0,Emerging
85212,0,Emerging
85213,0,Emerging
85215,0,Emerging
85224,0,Emerging
85225,0,Emerging
85226,0,Emerging
85233,0,Emerging
85234,0,Emerging
85248,0,Emerging
85249,0,Emerging
85250,0,Emerging
85251,3,Stable
85253,3,Stable
85254,0,Emerging
85255,3,Stable
85257,0,Emerging
85258,0,Emerging
85259,0,Emerging
85260,0,Emerging
85262,3,Stable
85263,0,Emerging
85266,3,Stable
85268,0,Emerging
85281,0,Emerging
85282,0,Emerging
85283,0,Emerging
85284,0,Emerging
85286,0,Emerging
85295,0,Emerging
85296,0,Emerging
85297,0,Emerging
85298,0,Emerging
85301,0,Emerging
85302,0,Emerging
85303,0,Emerging
85304,0,Emerging
85305,0,Emerging
85306,0,Emerging
85307,0,Emerging
85308,0,Emerging
85310,0,Emerging
85321,1,Gentrifying
85323,0,Emerging
85324,0,Emerging
85325,1,Gentrifying
85326,0,Emerging
85331,0,Emerging
85332,0,Emerging
85335,0,Emerging
85338,0,Emerging
85339,0,Emerging
85340,0,Emerging
85342,1,Gentrifying
85344,1,Gentrifying
85345,0,Emerging
85346,1,Gentrifying
85348,1,Gentrifying
85350,0,Emerging
85351,2,Declining
85353,0,Emerging
85354,0,Emerging
85355,0,Emerging
85356,0,Emerging
85361,0,Emerging
85362,1,Gentrifying
85363,0,Emerging
85364,0,Emerging
85365,0,Emerging
85367,1,Gentrifying
85373,0,Emerging
85374,0,Emerging
85375,0,Emerging
85377,0,Emerging
85378,0,Emerging
85379,0,Emerging
85381,0,Emerging
85382,0,Emerging
85383,0,Emerging
85387,0,Emerging
85388,0,Emerging
85390,0,Emerging
85392,0,Emerging
85395,0,Emerging
85396,0,Emerging
85501,0,Emerging
85534,2,Declining
85539,2,Declining
85541,0,Emerging
85543,1,Gentrifying
85544,0,Emerging
85546,1,Gentrifying
85552,0,Emerging
85554,0,Emerging
85602,1,Gentrifying
85603,0,Emerging
85606,0,Emerging
85607,1,Gentrifying
85610,2,Declining
85611,0,Emerging
85614,0,Emerging
85615,0,Emerging
85616,1,Gentrifying
85617,2,Declining
85619,0,Emerging
85621,0,Emerging
85622,0,Emerging
85623,0,Emerging
85624,0,Emerging
85625,2,Declining
85629,0,Emerging
85630,0,Emerging
85631,1,Gentrifying
85635,1,Gentrifying
85637,0,Emerging
85638,0,Emerging
85640,0,Emerging
85641,0,Emerging
85643,2,Declining
85645,0,Emerging
85646,0,Emerging
85648,0,Emerging
85650,1,Gentrifying
85653,0,Emerging
85658,0,Emerging
85701,0,Emerging
85704,0,Emerging
85705,2,Declining
85706,0,Emerging
85710,0,Emerging
85711,0,Emerging
85712,0,Emerging
85713,0,Emerging
85714,0,Emerging
85715,0,Emerging
85716,0,Emerging
85718,0,Emerging
85719,0,Emerging
85730,0,Emerging
85735,0,Emerging
85736,1,Gentrifying
85737,0,Emerging
85739,0,Emerging
85741,0,Emerging
85742,0,Emerging
85743,0,Emerging
85745,0,Emerging
85746,0,Emerging
85747,0,Emerging
85748,0,Emerging
85749,0,Emerging
85750,0,Emerging
85755,0,Emerging
85756,0,Emerging
85757,0,Emerging
85901,0,Emerging
85924,1,Gentrifying
85925,0,Emerging
85928,0,Emerging
85929,0,Emerging
85931,0,Emerging
85933,0,Emerging
85935,0,Emerging
85936,1,Gentrifying
85937,0,Emerging
85938,0,Emerging
85939,0,Emerging
85940,0,Emerging
86001,0,Emerging
86004,0,Emerging
86005,0,Emerging
86015,0,Emerging
86017,0,Emerging
86018,0,Emerging
86022,2,Declining
86024,0,Emerging
86025,0,Emerging
86038,0,Emerging
86040,0,Emerging
86046,0,Emerging
86047,2,Declining
86301,0,Emerging
86303,0,Emerging
86305,0,Emerging
86314,0,Emerging
86315,0,Emerging
86320,0,Emerging
86322,0,Emerging
86323,0,Emerging
86324,0,Emerging
86325,0,Emerging
86326,0,Emerging
86327,0,Emerging
86332,0,Emerging
86333,0,Emerging
86334,0,Emerging
86335,0,Emerging
86336,0,Emerging
86337,2,Declining
86343,2,Declining
86351,0,Emerging
86401,0,Emerging
86403,0,Emerging
86404,0,Emerging
86406,0,Emerging
86409,1,Gentrifying
86413,1,Gentrifying
86426,0,Emerging
86429,0,Emerging
86432,0,Emerging
86436,1,Gentrifying
86438,1,Gentrifying
86440,0,Emerging
86441,1,Gentrifying
86442,0,Emerging
86444,1,Gentrifying
87001,0,Emerging
87002,1,Gentrifying
87004,0,Emerging
87008,0,Emerging
87010,2,Declining
87013,0,Emerging
87015,0,Emerging
87020,1,Gentrifying
87025,0,Emerging
87031,0,Emerging
87035,1,Gentrifying
87041,0,Emerging
87042,0,Emerging
87043,0,Emerging
87047,0,Emerging
87048,0,Emerging
87056,0,Emerging
87059,0,Emerging
87068,1,Gentrifying
87083,0,Emerging
87102,0,Emerging
87104,0,Emerging
87105,1,Gentrifying
87106,0,Emerging
87107,0,Emerging
87108,0,Emerging
87109,0,Emerging
87110,0,Emerging
87111,0,Emerging
87112,0,Emerging
87113,0,Emerging
87114,0,Emerging
87120,0,Emerging
87121,1,Gentrifying
87122,0,Emerging
87123,0,Emerging
87124,0,Emerging
87144,0,Emerging
87301,1,Gentrifying
87401,1,Gentrifying
87402,1,Gentrifying
87410,0,Emerging
87413,1,Gentrifying
87415,0,Emerging
87416,0,Emerging
87417,1,Gentrifying
87418,1,Gentrifying
87419,2,Declining
87501,3,Stable
87505,0,Emerging
87506,3,Stable
87507,0,Emerging
87508,0,Emerging
87510,3,Stable
87520,3,Stable
87522,0,Emerging
87529,0,Emerging
87532,0,Emerging
87535,0,Emerging
87540,0,Emerging
87544,0,Emerging
87547,0,Emerging
87557,0,Emerging
87567,1,Gentrifying
87571,2,Declining
87701,1,Gentrifying
87710,0,Emerging
87740,1,Gentrifying
87801,1,Gentrifying
87901,1,Gentrifying
87931,2,Declining
87935,0,Emerging
87937,2,Declining
87942,2,Declining
88001,1,Gentrifying
88005,0,Emerging
88007,0,Emerging
88008,0,Emerging
88011,0,Emerging
88012,0,Emerging
88021,0,Emerging
88022,2,Declining
88023,2,Declining
88024,1,Gentrifying
88026,2,Declining
88028,2,Declining
88030,1,Gentrifying
88032,1,Gentrifying
88038,2,Declining
88041,2,Declining
88043,2,Declining
88044,0,Emerging
88046,0,Emerging
88047,0,Emerging
88048,0,Emerging
88049,2,Declining
88053,2,Declining
88061,2,Declining
88063,0,Emerging
88065,0,Emerging
88072,0,Emerging
88081,0,Emerging
88101,2,Declining
88130,2,Declining
88201,0,Emerging
88203,2,Declining
88210,2,Declining
88220,2,Declining
88230,2,Declining
88240,2,Declining
88242,2,Declining
88260,2,Declining
88310,1,Gentrifying
88312,0,Emerging
88317,0,Emerging
88325,0,Emerging
88337,1,Gentrifying
88339,0,Emerging
88345,0,Emerging
88346,2,Declining
88347,1,Gentrifying
88352,0,Emerging
88401,2,Declining
88415,2,Declining
88426,2,Declining
89001,0,Emerging
89002,0,Emerging
89005,0,Emerging
89008,1,Gentrifying
89011,0,Emerging
89012,0,Emerging
89014,0,Emerging
89015,0,Emerging
89019,1,Gentrifying
89021,0,Emerging
89027,0,Emerging
89029,0,Emerging
89030,0,Emerging
89031,0,Emerging
89032,0,Emerging
89034,0,Emerging
89040,0,Emerging
89043,1,Gentrifying
89044,0,Emerging
89048,0,Emerging
89049,2,Declining
89052,0,Emerging
89060,0,Emerging
89061,0,Emerging
89074,0,Emerging
89081,0,Emerging
89084,0,Emerging
89085,0,Emerging
89086,0,Emerging
89101,0,Emerging
89102,0,Emerging
89103,0,Emerging
89104,0,Emerging
89106,0,Emerging
89107,0,Emerging
89108,0,Emerging
89109,0,Emerging
89110,0,Emerging
89113,0,Emerging
89115,0,Emerging
89117,0,Emerging
89118,0,Emerging
89119,0,Emerging
89120,0,Emerging
89121,0,Emerging
89122,0,Emerging
89123,0,Emerging
89124,0,Emerging
89128,0,Emerging
89129,0,Emerging
89130,0,Emerging
89131,0,Emerging
89134,0,Emerging
89135,0,Emerging
89138,0,Emerging
89139,0,Emerging
89141,0,Emerging
89142,0,Emerging
89143,0,Emerging
89144,0,Emerging
89145,0,Emerging
89146,0,Emerging
89147,0,Emerging
89148,0,Emerging
89149,0,Emerging
89156,0,Emerging
89158,3,Stable
89161,3,Stable
89166,0,Emerging
89169,0,Emerging
89178,0,Emerging
89179,0,Emerging
89183,0,Emerging
89301,2,Declining
89310,2,Declining
89316,1,Gentrifying
89318,0,Emerging
89402,3,Stable
89403,0,Emerging
89406,0,Emerging
89408,0,Emerging
89410,0,Emerging
89411,0,Emerging
89413,3,Stable
89415,2,Declining
89419,0,Emerging
89423,0,Emerging
89428,0,Emerging
89429,1,Gentrifying
89430,0,Emerging
89431,0,Emerging
89433,0,Emerging
89434,0,Emerging
89436,0,Emerging
89439,0,Emerging
89440,2,Declining
89441,0,Emerging
89444,0,Emerging
89445,1,Gentrifying
89447,1,Gentrifying
89448,3,Stable
89449,3,Stable
89451,3,Stable
89460,0,Emerging
89501,2,Declining
89502,0,Emerging
89503,0,Emerging
89506,0,Emerging
89508,0,Emerging
89509,0,Emerging
89510,0,Emerging
89511,3,Stable
89512,0,Emerging
89519,0,Emerging
89521,0,Emerging
89523,0,Emerging
89701,0,Emerging
89703,0,Emerging
89704,0,Emerging
89705,0,Emerging
89706,0,Emerging
89801,0,Emerging
89815,0,Emerging
89820,0,Emerging
89822,1,Gentrifying
89835,2,Declining
89883,1,Gentrifying
90001,0,Emerging
90002,0,Emerging
90003,0,Emerging
90004,3,Stable
90005,3,Stable
90006,3,Stable
90007,3,Stable
90008,3,Stable
90010,3,Stable
90011,0,Emerging
90012,3,Stable
90013,3,Stable
90014,3,Stable
90015,3,Stable
90016,3,Stable
90017,3,Stable
90018,3,Stable
90019,3,Stable
90020,2,Declining
90021,3,Stable
90022,0,Emerging
90023,0,Emerging
90024,3,Stable
90025,3,Stable
90026,3,Stable
90027,3,Stable
90028,3,Stable
90029,3,Stable
90031,3,Stable
90032,3,Stable
90033,0,Emerging
90034,3,Stable
90035,3,Stable
90036,3,Stable
90037,0,Emerging
90038,3,Stable
90039,3,Stable
90040,0,Emerging
90041,3,Stable
90042,3,Stable
90043,3,Stable
90044,0,Emerging
90045,3,Stable
90046,3,Stable
90047,0,Emerging
90048,3,Stable
90049,3,Stable
90056,0,Emerging
90057,2,Declining
90058,0,Emerging
90059,0,Emerging
90061,0,Emerging
90062,0,Emerging
90063,0,Emerging
90064,3,Stable
90065,3,Stable
90066,3,Stable
90067,3,Stable
90068,3,Stable
90069,3,Stable
90077,3,Stable
90094,3,Stable
90201,0,Emerging
90210,3,Stable
90211,3,Stable
90212,3,Stable
90220,0,Emerging
90221,0,Emerging
90222,0,Emerging
90230,3,Stable
90232,3,Stable
90240,0,Emerging
90241,0,Emerging
90242,0,Emerging
90245,3,Stable
90247,0,Emerging
90248,0,Emerging
90249,0,Emerging
90250,3,Stable
90254,3,Stable
90255,0,Emerging
90260,0,Emerging
90262,0,Emerging
90265,3,Stable
90266,3,Stable
90270,0,Emerging
90272,3,Stable
90274,3,Stable
90275,3,Stable
90277,3,Stable
90278,3,Stable
90280,0,Emerging
90290,3,Stable
90291,3,Stable
90292,3,Stable
90293,3,Stable
90301,3,Stable
90302,0,Emerging
90303,3,Stable
90304,0,Emerging
90305,0,Emerging
90401,3,Stable
90402,3,Stable
90403,3,Stable
90404,3,Stable
90405,3,Stable
90501,3,Stable
90502,0,Emerging
90503,3,Stable
90504,3,Stable
90505,3,Stable
90601,0,Emerging
90602,0,Emerging
90603,0,Emerging
90604,0,Emerging
90605,0,Emerging
90606,0,Emerging
90620,0,Emerging
90621,0,Emerging
90623,0,Emerging
90630,0,Emerging
90631,0,Emerging
90638,0,Emerging
90640,0,Emerging
90650,0,Emerging
90660,0,Emerging
90670,0,Emerging
90680,0,Emerging
90701,0,Emerging
90703,3,Stable
90704,3,Stable
90706,0,Emerging
90710,0,Emerging
90712,0,Emerging
90713,3,Stable
90715,0,Emerging
90716,0,Emerging
90717,0,Emerging
90720,3,Stable
90723,0,Emerging
90731,0,Emerging
90732,0,Emerging
90740,0,Emerging
90742,3,Stable
90744,0,Emerging
90745,0,Emerging
90746,0,Emerging
90755,3,Stable
90802,0,Emerging
90803,3,Stable
90804,3,Stable
90805,0,Emerging
90806,0,Emerging
90807,0,Emerging
90808,3,Stable
90810,0,Emerging
90813,3,Stable
90814,3,Stable
90815,3,Stable
91001,3,Stable
91006,3,Stable
91007,3,Stable
91008,3,Stable
91010,0,Emerging
91011,3,Stable
91016,3,Stable
91020,0,Emerging
91024,3,Stable
91030,3,Stable
91040,3,Stable
91042,3,Stable
91101,3,Stable
91103,3,Stable
91104,3,Stable
91105,3,Stable
91106,3,Stable
91107,3,Stable
91108,3,Stable
91201,3,Stable
91202,3,Stable
91203,3,Stable
91204,3,Stable
91205,3,Stable
91206,3,Stable
91207,3,Stable
91208,3,Stable
91210,3,Stable
91214,3,Stable
91301,3,Stable
91302,3,Stable
91303,0,Emerging
91304,0,Emerging
91306,0,Emerging
91307,3,Stable
91311,0,Emerging
91316,3,Stable
91320,0,Emerging
91321,0,Emerging
91324,0,Emerging
91325,3,Stable
91326,0,Emerging
91331,0,Emerging
91335,0,Emerging
91340,0,Emerging
91342,0,Emerging
91343,0,Emerging
91344,0,Emerging
91345,0,Emerging
91350,0,Emerging
91351,0,Emerging
91352,0,Emerging
91354,0,Emerging
91355,0,Emerging
91356,0,Emerging
91360,0,Emerging
91361,3,Stable
91362,3,Stable
91364,3,Stable
91367,3,Stable
91377,0,Emerging
91381,0,Emerging
91384,0,Emerging
91387,0,Emerging
91390,0,Emerging
91401,3,Stable
91402,0,Emerging
91403,3,Stable
91405,0,Emerging
91406,0,Emerging
91411,3,Stable
91423,3,Stable
91436,3,Stable
91501,3,Stable
91502,3,Stable
91504,3,Stable
91505,3,Stable
91506,3,Stable
91601,3,Stable
91602,3,Stable
91604,3,Stable
91605,3,Stable
91606,3,Stable
91607,3,Stable
91701,0,Emerging
91702,0,Emerging
91706,0,Emerging
91708,0,Emerging
91709,0,Emerging
91710,0,Emerging
91711,0,Emerging
91722,0,Emerging
91723,0,Emerging
91724,0,Emerging
91730,0,Emerging
91731,0,Emerging
91732,0,Emerging
91733,0,Emerging
91737,0,Emerging
91739,0,Emerging
91740,0,Emerging
91741,3,Stable
91744,0,Emerging
91745,0,Emerging
91746,0,Emerging
91748,0,Emerging
91750,0,Emerging
91752,0,Emerging
91754,0,Emerging
91755,0,Emerging
91759,2,Declining
91761,0,Emerging
91762,0,Emerging
91763,0,Emerging
91764,0,Emerging
91765,0,Emerging
91766,0,Emerging
91767,0,Emerging
91768,0,Emerging
91770,0,Emerging
91773,0,Emerging
91775,3,Stable
91776,0,Emerging
91780,3,Stable
91784,0,Emerging
91786,0,Emerging
91789,0,Emerging
91790,0,Emerging
91791,0,Emerging
91792,0,Emerging
91801,3,Stable
91803,0,Emerging
91901,0,Emerging
91902,3,Stable
91905,0,Emerging
91906,0,Emerging
91910,0,Emerging
91911,0,Emerging
91913,0,Emerging
91914,0,Emerging
91915,0,Emerging
91916,0,Emerging
91917,0,Emerging
91932,3,Stable
91934,1,Gentrifying
91935,0,Emerging
91941,0,Emerging
91942,3,Stable
91945,0,Emerging
91950,0,Emerging
91962,0,Emerging
91963,2,Declining
91977,0,Emerging
91978,0,Emerging
92003,0,Emerging
92004,2,Declining
92007,3,Stable
92008,3,Stable
92009,0,Emerging
92010,0,Emerging
92011,3,Stable
92014,3,Stable
92019,0,Emerging
92020,0,Emerging
92021,0,Emerging
92024,3,Stable
92025,0,Emerging
92026,0,Emerging
92027,0,Emerging
92028,0,Emerging
92029,0,Emerging
92036,0,Emerging
92037,3,Stable
92040,0,Emerging
92054,3,Stable
92056,0,Emerging
92057,0,Emerging
92058,0,Emerging
92059,3,Stable
92060,2,Declining
92061,3,Stable
92064,3,Stable
92065,0,Emerging
92066,0,Emerging
92067,3,Stable
92069,0,Emerging
92070,3,Stable
92071,0,Emerging
92075,3,Stable
92078,0,Emerging
92081,0,Emerging
92082,0,Emerging
92083,0,Emerging
92084,0,Emerging
92086,0,Emerging
92091,3,Stable
92101,3,Stable
92102,3,Stable
92103,3,Stable
92104,3,Stable
92105,0,Emerging
92106,3,Stable
92107,3,Stable
92108,3,Stable
92109,3,Stable
92110,0,Emerging
92111,0,Emerging
92113,0,Emerging
92114,0,Emerging
92115,3,Stable
92116,3,Stable
92117,3,Stable
92118,3,Stable
92119,0,Emerging
92120,3,Stable
92121,3,Stable
92122,3,Stable
92123,3,Stable
92124,3,Stable
92126,3,Stable
92127,3,Stable
92128,3,Stable
92129,3,Stable
92130,3,Stable
92131,3,Stable
92139,0,Emerging
92154,0,Emerging
92173,0,Emerging
92201,0,Emerging
92203,0,Emerging
92210,0,Emerging
92211,0,Emerging
92220,0,Emerging
92223,0,Emerging
92225,2,Declining
92227,1,Gentrifying
92230,0,Emerging
92231,1,Gentrifying
92233,1,Gentrifying
92234,0,Emerging
92236,0,Emerging
92240,0,Emerging
92241,1,Gentrifying
92242,2,Declining
92243,1,Gentrifying
92249,1,Gentrifying
92250,1,Gentrifying
92251,1,Gentrifying
92252,0,Emerging
92253,0,Emerging
92254,1,Gentrifying
92256,0,Emerging
92258,0,Emerging
92260,0,Emerging
92262,0,Emerging
92264,0,Emerging
92268,3,Stable
92270,0,Emerging
92274,1,Gentrifying
92276,2,Declining
92277,0,Emerging
